property_id,description,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price_tier
11068607,"Cityview in E Williamsburg/Bushwick ""Great Place""",Brooklyn,Williamsburg,40.70673,-73.92695,Private room,2,134,1,2,1
6104187,Cute Studio close to subway for monthly rental,Brooklyn,Crown Heights,40.67757,-73.94886,Entire home/apt,30,101,1,62,1
3624952,Oasis in Queens: Private BR/ bath,Queens,Jackson Heights,40.75193,-73.89085,Private room,4,2,1,0,0
18506359,"Luxurious, Spacious Loft in Williamsburg",Brooklyn,Williamsburg,40.71058,-73.96402,Entire home/apt,2,34,2,330,2
21740278,Cozy Williamsburg Apartment,Brooklyn,Williamsburg,40.7153,-73.93906,Entire home/apt,3,0,1,0,1
19305374,Beautiful Large 1 BD Park Slope Historic District,Brooklyn,Park Slope,40.67027,-73.97874,Entire home/apt,2,57,1,127,2
28777497,Gorgeous Cozy Brooklyn apartment suite,Queens,Ridgewood,40.7092,-73.91246,Private room,1,0,1,0,0
7914369,Charming 1 Bedroom Garden Apt!,Brooklyn,Bedford-Stuyvesant,40.68372,-73.91994,Entire home/apt,2,92,1,54,2
4134035,Sunny Studio in Brooklyn,Brooklyn,Downtown Brooklyn,40.69682,-73.9837,Entire home/apt,3,131,1,28,2
28519821,"Cute Clean &  Quaint , 40 minutes away from. City",Brooklyn,Bushwick,40.69855,-73.91394,Private room,3,2,1,365,0
1644133,Large Spacious Apt For Sublet,Brooklyn,East Flatbush,40.63205,-73.94587,Entire home/apt,1,5,1,361,1
34778518,"Cozy Studio in Manhattan, Upper East Side",Manhattan,Upper East Side,40.77064,-73.95606,Entire home/apt,1,7,1,188,2
14021649,Spacious Washington Heights 1 Bedroom,Manhattan,Washington Heights,40.85267,-73.93664,Entire home/apt,15,1,1,0,0
5749889,Sunny back bedroom in duplex,Brooklyn,Park Slope,40.66801,-73.98142,Private room,7,0,1,0,1
12914082,Clean and bright bedroom in Soho,Manhattan,SoHo,40.72258,-74.00358,Private room,30,5,2,69,1
9464543,Prime Location in CHELSEA,Manhattan,Chelsea,40.74601,-73.99987,Private room,1,1,1,0,1
16243823,Warm Williamsburg Duplex Perfect for Christmas,Brooklyn,Williamsburg,40.7141,-73.94685,Entire home/apt,1,2,1,0,3
17209680,"Sunny, quiet and oh-so-central East Village nest.",Manhattan,East Village,40.72334,-73.9839,Entire home/apt,2,29,1,15,2
17418006,Luxury Apt Close to JFK Airport,Queens,Cambria Heights,40.69206,-73.74546,Entire home/apt,2,65,1,263,2
15054630,"Clean, large, private R room with queen sized bed",Brooklyn,East New York,40.66136,-73.8678,Private room,2,38,4,159,0
28456453,Celebrity Home 15 mins to jfk & lga,Queens,Queens Village,40.70762,-73.74366,Private room,1,38,3,163,0
31072227,Private Bedroom in Chinatown/LES,Manhattan,Two Bridges,40.71302,-73.99405,Private room,1,6,2,42,1
16663731,Private bedroom in Williamsburg industrial loft,Brooklyn,Williamsburg,40.70431,-73.93273,Private room,12,0,1,0,0
17765841,2-bedroom Apt on Kissena Park in NYC,Queens,Flushing,40.74923,-73.80568,Entire home/apt,1,22,6,265,2
23464702,Private bedroom in large Chelsea apartment,Manhattan,Chelsea,40.74233,-74.0002,Private room,3,3,1,0,1
10102792,Great room*City View*Huge roofdeck*,Brooklyn,Greenpoint,40.73321,-73.9561,Private room,2,0,1,0,0
13018125,AMAZING CENTRAL MANHATTAN 1 BED W/BALCONY FITS 4!,Manhattan,Chelsea,40.74469,-73.99858,Entire home/apt,1,32,1,0,2
14196798,Brooklyn (G)reenery,Brooklyn,Bedford-Stuyvesant,40.69484,-73.94616,Private room,2,1,1,365,1
35156210,Charming Pre War Apartment in the Lower East Side,Manhattan,Lower East Side,40.7172,-73.9889,Entire home/apt,4,0,1,2,2
2686412,Clinton Hill BdRm in Artists' Home,Brooklyn,Clinton Hill,40.68274,-73.96487,Private room,3,74,1,284,0
16388417,Spacious Midtown Apt with window view & balcony,Manhattan,Hell's Kitchen,40.76217,-73.99105,Private room,3,0,1,0,1
23715974,Spacious & Sunny Central Park West Apartment,Manhattan,Harlem,40.80389,-73.95712,Entire home/apt,5,0,1,0,2
10049766,1 Bedroom in a 3 bedrooms loft,Brooklyn,Williamsburg,40.71741,-73.95978,Private room,1,0,1,0,0
32548384,Anny's Place,Manhattan,Washington Heights,40.85019,-73.93004,Entire home/apt,2,16,1,51,0
35945859,纽约的家,Queens,Bay Terrace,40.77415,-73.79218,Entire home/apt,1,0,1,362,2
29508725,Brooklyn Loft Bedroom I,Brooklyn,Bedford-Stuyvesant,40.69206,-73.95997,Private room,1,40,2,99,0
35741268,Studio at Hilton Club Residence - Manhattan's Best,Manhattan,Midtown,40.76218,-73.98002,Entire home/apt,2,0,3,2,3
28389754,Affordable comfy room in Fresh Meadows,Queens,Flushing,40.73862,-73.80808,Private room,1,2,5,90,0
24066510,Gorgeous Room available in a 2 bed/apt!,Manhattan,Harlem,40.82632,-73.94637,Private room,3,7,1,172,1
23561980,Bright & Quiet Minutes from Washington Square Park,Manhattan,NoHo,40.72822,-73.99239,Entire home/apt,7,12,1,2,2
19332077,The hipster apartment in the hipster borough,Brooklyn,Fort Greene,40.69211,-73.97224,Private room,4,0,1,0,2
25517407,Spacious room in prime Willyb! Steps 2 Bedford L,Brooklyn,Williamsburg,40.71777,-73.95824,Private room,1,18,2,33,1
21450672,Comfy queen bed in a private room near LGA Airport,Queens,East Elmhurst,40.76555,-73.87232,Private room,1,76,5,0,0
31571554,SWEET PLACE IN BUSHWICK  3 BLOCKS FROM METRO STAT,Brooklyn,Bushwick,40.69157,-73.90435,Entire home/apt,2,12,4,48,2
36202006,Stream-Pressed Paradise (Laundry Room Setup),Staten Island,Concord,40.6011,-74.0783,Shared room,2,0,4,82,0
22470443,Homey and comfy room by LGA,Queens,East Elmhurst,40.75739,-73.88144,Private room,1,127,2,80,0
21112924,Beautiful 1 bed right off express train in Harlem!,Manhattan,Harlem,40.8258,-73.94405,Entire home/apt,3,15,1,2,2
82550,Columbia Castle 2 BR,Brooklyn,Brooklyn Heights,40.69441,-73.99771,Entire home/apt,3,80,2,106,2
11656750,"Sunny, enormous apt, historic bldg",Bronx,Melrose,40.8183,-73.91938,Entire home/apt,5,58,1,37,2
30347868,Private Room in the Upper East Side,Manhattan,Upper East Side,40.77409,-73.9519,Private room,5,10,1,5,1
29043928,Brooklyn Sanctuary,Brooklyn,East Flatbush,40.63931,-73.94451,Private room,1,7,2,364,2
1359438,Perfect in Park Slope: EZ 2 NYC,Brooklyn,Park Slope,40.67274,-73.97339,Entire home/apt,30,58,1,220,2
30465539,Bohemian twist studio,Queens,Astoria,40.75807,-73.91582,Entire home/apt,4,0,2,0,1
24355169,HUGE Modern Room/office/studio w Private Entrance,Brooklyn,Crown Heights,40.66371,-73.95698,Private room,2,0,1,0,3
2089492,Sunny 1 Bedroom Apt in Williamsburg,Brooklyn,Williamsburg,40.71371,-73.96236,Entire home/apt,2,28,1,0,2
10087575,Chic NYC Brownstone,Manhattan,Harlem,40.82753,-73.94862,Entire home/apt,1,2,1,0,1
13653116,Cute private room perfect as a travel base,Manhattan,Harlem,40.82443,-73.95175,Private room,1,0,1,0,0
13996617,Cool Urban Brooklyn,Brooklyn,Flatbush,40.65263,-73.95734,Private room,5,0,1,0,1
17541761,Quiet Private Room in Brooklyn,Brooklyn,Bushwick,40.6896,-73.90624,Private room,2,83,4,155,0
24157110,Supersized UES Studio near all hospitals,Manhattan,Upper East Side,40.77359,-73.94967,Entire home/apt,181,0,1,189,1
33157841,"A beautiful, Bright , Specious 2 Bedroom apt",Brooklyn,Bedford-Stuyvesant,40.67657,-73.91146,Entire home/apt,30,0,1,312,1
2814076,Charming 1br apartment in Astoria,Queens,Astoria,40.7576,-73.92698,Entire home/apt,4,45,1,170,2
24757985,Cozy apartment perfect for families with kids,Queens,Glendale,40.69709,-73.89556,Entire home/apt,2,4,2,0,2
22067499,Live in Williamsburg - Only 2 stops from Manhattan,Brooklyn,Williamsburg,40.71816,-73.95031,Private room,1,32,1,0,0
26845781,Bear(B),Queens,Flushing,40.74293,-73.81868,Private room,1,43,4,81,0
35192314,Born to Be ALIVE in Hell's Kitchen,Manhattan,Hell's Kitchen,40.76235,-73.99485,Entire home/apt,3,3,1,328,3
30887065,"Entire 1st floor, Easy commute to Manhattan",Brooklyn,Bedford-Stuyvesant,40.69295,-73.93685,Entire home/apt,1,8,9,134,2
1750248,"Priv room in 3 bdrm apt - Room ""A""",Manhattan,Harlem,40.80247,-73.94531,Private room,2,17,3,177,1
9856995,Calm and Comfy room in Brooklyn,Brooklyn,Bedford-Stuyvesant,40.6882,-73.95471,Private room,2,63,1,322,1
3434211,Luxury Furnished Apt @TriBeCa/Soho,Manhattan,Civic Center,40.71663,-74.00231,Entire home/apt,7,6,1,0,1
4402117,GORGEOUS 2 Bedroom in Queens NYC,Queens,Kew Gardens Hills,40.72891,-73.82588,Entire home/apt,3,82,2,327,2
15987034,near Williamsburg/Manhattan/ Greenpoint - 1 b/1b,Brooklyn,Greenpoint,40.72388,-73.9404,Entire home/apt,3,0,2,364,2
5763191,"BEAUTIFUL APT UPPER WEST SIDE, 68St ONLY GIRLS",Manhattan,Upper West Side,40.7726,-73.97928,Shared room,3,105,1,302,1
31119965,10 min subway to Time Square Sunny 1BR,Queens,Long Island City,40.7505,-73.94381,Entire home/apt,1,29,1,148,2
18549136,Upper West Side - Huge 1 Bdrm in a Luxury Bldg,Manhattan,Upper West Side,40.77404,-73.99076,Entire home/apt,2,2,1,0,2
30439600,"NY Penthouse in Midtown, Near everything Christmas",Manhattan,Hell's Kitchen,40.76726,-73.9901,Entire home/apt,4,1,1,0,2
20194913,Sweet room with private bathroom.,Queens,Fresh Meadows,40.7385,-73.79241,Private room,1,100,3,311,0
36351030,Brand New Privated Room for NYC Traveler,Bronx,Castle Hill,40.81709,-73.84811,Private room,2,0,7,177,0
21440393,Peaceful and Spacious ENTIRE Sunlit Apartment,Brooklyn,Crown Heights,40.67506,-73.94828,Entire home/apt,3,20,1,0,2
6397059,Sunny Bedroom in West Village Loft,Manhattan,West Village,40.73314,-74.00835,Private room,2,0,1,0,2
12166897,Life Is Beautiful near Central Park,Manhattan,East Harlem,40.79636,-73.94342,Private room,5,62,1,271,1
27869100,Spacious Room in Midtown East Apartment,Manhattan,Midtown,40.76043,-73.97075,Private room,3,3,2,127,2
35941870,Modern abode in Bedsty BK,Brooklyn,Bedford-Stuyvesant,40.68975,-73.92598,Entire home/apt,2,0,1,71,2
32064705,Spacious private bedroom in Hamilton Heights,Manhattan,Harlem,40.82051,-73.95291,Private room,1,4,3,0,0
11778761,Rose: Warm STG Welcome Yankees!,Bronx,Longwood,40.81778,-73.90858,Private room,2,63,4,336,0
13945103,"Great quiet room,great location",Queens,Sunnyside,40.74379,-73.91277,Private room,1,1,1,173,1
6799944,Brooklyn Bright Times,Brooklyn,Flatbush,40.65348,-73.95978,Private room,1,12,2,90,2
32749109,Bay Ridge(guys only),Brooklyn,Bay Ridge,40.62439,-74.02024,Shared room,12,2,12,0,0
34517667,775 sqft Park Ave. Suite near Flatiron & Union Sq,Manhattan,Midtown,40.74311,-73.98675,Private room,1,0,10,362,3
3946177,"A Safe & Pleasant Time in NYC, 2",Manhattan,East Harlem,40.7948,-73.93457,Entire home/apt,3,38,3,0,3
4925368,Great Room with Good Amenities,Brooklyn,Bedford-Stuyvesant,40.68744,-73.92322,Private room,3,29,2,232,0
33431994,Entire Cozy 3 Bedroom in private home,Queens,Woodhaven,40.69459,-73.85081,Entire home/apt,5,0,6,121,2
5893277,Enjoy Views of NYC Skyline,Queens,Ditmars Steinway,40.77842,-73.92549,Private room,30,5,1,283,2
35936791,Amazing Apartment in Upper East near Guggenheim,Manhattan,Upper East Side,40.77961,-73.95181,Entire home/apt,3,0,1,324,2
12403816,Cozy and privat studio near Times Sq,Manhattan,Hell's Kitchen,40.76058,-73.99603,Entire home/apt,7,131,1,111,2
15261353,Sunny Studio in Midtown Manhattan,Manhattan,Kips Bay,40.74533,-73.9772,Entire home/apt,2,5,1,0,2
21384941,Great UWS alcove studio,Manhattan,Upper West Side,40.79027,-73.97241,Entire home/apt,2,0,1,0,2
33526039,One bedroom apartment in mid-town,Manhattan,Murray Hill,40.74535,-73.9764,Entire home/apt,2,6,1,0,2
22848359,Cozy Basement,Bronx,Kingsbridge,40.86664,-73.89844,Private room,1,26,1,0,1
11657725,Spacious one-bedroom Apartment,Manhattan,Upper East Side,40.77933,-73.94862,Entire home/apt,5,1,1,0,2
17137626,"~UptownOasis~ Historic charm, HUGE room & privacy•",Manhattan,Harlem,40.82935,-73.94255,Private room,2,72,3,63,0
13532647,2 Bedroom Apartment in Prime Midtown West,Manhattan,Hell's Kitchen,40.7605,-73.99455,Entire home/apt,3,110,1,246,2
35079670,Entire one-bedroom apartment in heart of Harlem!,Manhattan,East Harlem,40.80619,-73.94174,Entire home/apt,2,1,1,1,2
12252583,Cozy Bedroom In Prime Location,Brooklyn,Clinton Hill,40.68645,-73.96691,Private room,7,4,1,0,0
26754406,Midtown NYC Loft,Manhattan,Murray Hill,40.74849,-73.97873,Entire home/apt,3,28,1,43,2
35872972,TOTALLY RENOVATED LARGE APT. MINUTES TO MANHATTAN,Queens,Ridgewood,40.70305,-73.89614,Entire home/apt,4,0,2,142,2
23749862,Great Space Location Location Location,Manhattan,Kips Bay,40.74499,-73.97926,Private room,5,1,2,0,1
4629870,"Super Quiet, Private Patio",Brooklyn,Boerum Hill,40.68851,-73.98655,Entire home/apt,30,3,21,312,2
21740858,Couch in Common Room Bushwick!,Brooklyn,Bushwick,40.68772,-73.91386,Shared room,1,0,2,0,0
9901546,cute spacious bk apartment,Brooklyn,Prospect Heights,40.67946,-73.96494,Entire home/apt,2,7,1,0,2
35188430,"Spacious Bushwick Room, 5 min walk to L & M Train",Brooklyn,Bushwick,40.70117,-73.91755,Private room,1,2,1,0,0
14759843,Cozy studio In Bed Stuy Brooklyn,Brooklyn,Bedford-Stuyvesant,40.68253,-73.9501,Entire home/apt,1,31,1,345,1
19728214,Large beautiful room in luxury building with view,Queens,Long Island City,40.74515,-73.95583,Private room,3,0,1,0,2
9899499,Beautiful Greenpoint Apartment,Brooklyn,Greenpoint,40.72522,-73.94022,Private room,1,1,1,0,0
13208365,"Lovely, quiet and smoke free environment",Brooklyn,Bushwick,40.70918,-73.92182,Private room,15,0,1,0,0
36449938,Huge Private 3 Bedroom Art Apartment in Manhattan,Manhattan,Harlem,40.82179,-73.95522,Entire home/apt,1,0,4,78,2
16382645,Amazing ONE bedroom. Lots of light and style,Manhattan,Greenwich Village,40.72934,-74.00025,Entire home/apt,5,14,1,9,2
12666669,Private bedroom in the Upper East!,Manhattan,Upper East Side,40.78265,-73.95364,Private room,1,2,3,0,1
14885186,Huge Brownstone! Private Room! Clean! City in 15!,Brooklyn,Bedford-Stuyvesant,40.69385,-73.94413,Private room,3,86,4,0,0
27707562,Pleasant Place 5 mins away from JFK Airport,Queens,Springfield Gardens,40.66333,-73.7661,Private room,14,12,1,341,0
15786428,Entire Floor in Great Location & beautiful Garden,Brooklyn,South Slope,40.66132,-73.98678,Entire home/apt,5,5,1,0,1
20433620,Time square/ Bryant park,Manhattan,Midtown,40.75205,-73.98564,Entire home/apt,2,102,1,213,2
21283357,Brand New Fully Remodeled Modern House,Queens,Woodside,40.74267,-73.8996,Entire home/apt,4,42,1,285,2
35658677,Manhattan Lux ♔,Manhattan,Hell's Kitchen,40.76413,-73.99466,Entire home/apt,1,1,1,337,3
30361847,"One bedroom apartment in Brooklyn, NY",Brooklyn,Park Slope,40.6828,-73.97738,Entire home/apt,60,2,1,83,2
18826370,Heights III,Brooklyn,East Flatbush,40.66314,-73.93299,Private room,1,8,6,365,1
34475000,Quiet & Peaceful Duplex Garden Apartment,Brooklyn,Crown Heights,40.67898,-73.95725,Entire home/apt,3,3,1,345,2
34429111,Central Manhattan Shared Ladies Apartment,Manhattan,Murray Hill,40.74532,-73.97534,Shared room,2,2,3,358,0
24372235,Newly Renovated Cozy studio in lower east side #9,Manhattan,Lower East Side,40.72192,-73.9928,Entire home/apt,30,3,9,310,2
15461512,Spacious Private Bedroom in the North Bronx,Bronx,Kingsbridge,40.88283,-73.89326,Private room,3,2,1,363,0
32069538,Harlem Residence 2,Manhattan,Washington Heights,40.83325,-73.94444,Private room,2,8,2,52,0
16732266,High Ceilings steps to Barclay Cntr,Brooklyn,Park Slope,40.67697,-73.97406,Entire home/apt,1,108,2,130,2
19787716,Specious charming 2 bed room in Williamsburg,Brooklyn,Williamsburg,40.71271,-73.95894,Entire home/apt,7,0,1,0,2
30125523,Excellent studio in Midtown Manhattan,Manhattan,Murray Hill,40.74957,-73.97683,Entire home/apt,30,1,50,332,2
7404540,Room with a View,Manhattan,Kips Bay,40.73774,-73.97343,Private room,28,1,1,72,1
32234982,Magical Mott Haven Loft,Bronx,Port Morris,40.80707,-73.92974,Entire home/apt,5,1,1,0,2
35699079,Harlem Retreat,Manhattan,Harlem,40.82339,-73.95106,Entire home/apt,1,0,1,50,1
24287062,Sally's hideaway,Queens,Woodside,40.7466,-73.89176,Entire home/apt,4,27,1,321,2
30511773,"Sunny, Comfy, Artsy 1BR in Astoria",Queens,Astoria,40.76721,-73.92633,Private room,2,4,1,36,1
35907389,Private studio in Crown Heights triplex townhouse,Brooklyn,Crown Heights,40.67069,-73.94343,Private room,3,0,1,22,0
23222091,Lovely 1 bedroom in East Harlem,Manhattan,East Harlem,40.80086,-73.93979,Entire home/apt,5,15,1,46,1
25126466,"Spacious room, suburban house,20 mn from Manhattan",Queens,Glendale,40.70537,-73.88899,Private room,2,19,1,337,0
1009883,"Modern, Carroll Garden Townhouse",Brooklyn,Carroll Gardens,40.68204,-73.99249,Entire home/apt,3,41,2,22,3
10596856,Luxurious 1 King bedroom in NYC.,Queens,Woodside,40.74706,-73.90434,Private room,1,0,1,0,0
23203929,La Quinta Central Park West Hotel,Manhattan,Upper West Side,40.77722,-73.97834,Private room,1,0,4,269,2
9765944,SUNNY BEDROOM IN BROOKLYN BROWNSTON,Brooklyn,Clinton Hill,40.68522,-73.96326,Private room,1,0,3,0,1
18898808,BK's Finest Jack&Jill ShareRoom Close to Train/Bus,Brooklyn,Bushwick,40.69674,-73.92972,Shared room,1,105,7,82,0
10104806,Spacious and cozy room!,Brooklyn,Bushwick,40.69802,-73.91472,Private room,1,0,3,0,0
35871510,Sonder | 116 John | Vibrant Studio + Fitness Room,Manhattan,Financial District,40.70818,-74.00631,Entire home/apt,29,0,327,339,2
36420289,"Rustic Garden House Apt, 2 stops from Manhattan",Queens,Long Island City,40.75508,-73.93258,Entire home/apt,2,0,1,364,3
14124792,Charming Poet's Room in Sunny Apartment,Brooklyn,Crown Heights,40.67147,-73.95181,Private room,2,2,1,0,0
21390016,Spacious 1 Bed PENTHOUSE Apt w/ Incredible VIEWS,Brooklyn,Sunset Park,40.63863,-74.01916,Entire home/apt,14,1,1,0,1
4813140,Private Roof 4 bedroom 2.5Baths 15m to Manhattan,Brooklyn,Bushwick,40.69711,-73.93373,Entire home/apt,3,125,1,269,3
1220548,Cozy 2 BR apartment in Queens,Queens,Richmond Hill,40.69414,-73.82538,Entire home/apt,30,33,3,298,1
13659004,"Sunlit, cozy bedroom in Bushwick:: needs owner!",Brooklyn,Bushwick,40.68392,-73.90654,Private room,6,2,1,0,0
36305634,Home Away From Home,Queens,Arverne,40.59173,-73.78668,Shared room,1,0,2,148,0
36423090,Private room in beautiful Williamsburg loft!,Brooklyn,Williamsburg,40.70538,-73.94314,Private room,2,0,1,6,0
7158408,Warehouse loft apartment,Brooklyn,Bedford-Stuyvesant,40.67939,-73.94939,Entire home/apt,2,174,1,5,2
28011745,Huge 1 bedroom in Williamsburg for Travelers,Brooklyn,Williamsburg,40.71012,-73.9595,Entire home/apt,5,5,1,35,2
10487548,Stylish peaceful oasis,Manhattan,East Village,40.72315,-73.98251,Entire home/apt,2,48,1,135,2
18992672,Private room in amazing location! (rooftop access),Manhattan,Hell's Kitchen,40.7591,-73.98971,Private room,2,1,1,0,3
16056111,A Touch of Modern,Brooklyn,Williamsburg,40.70775,-73.94611,Private room,3,3,1,0,1
20070187,Artist's Abode Across from Prospect Park,Brooklyn,Crown Heights,40.67201,-73.9593,Entire home/apt,1,25,1,2,2
22017344,Full Floor Penthouse Loft- 3BR 2 Bath Times Square,Manhattan,Hell's Kitchen,40.76656,-73.98848,Entire home/apt,4,50,1,198,3
19433585,Comfy and private garden bedroom,Brooklyn,Bedford-Stuyvesant,40.69678,-73.94409,Private room,3,0,1,0,0
33689398,comfortable & cozy qns size bed Feel it yourself,Staten Island,Dongan Hills,40.5788,-74.09155,Private room,1,7,3,310,0
6432836,Enormous bedroom in UWS 2-bed,Manhattan,Upper West Side,40.79275,-73.97199,Private room,3,1,1,0,1
4187387,Beautiful Studio in posh Upper East,Manhattan,Upper East Side,40.7661,-73.9573,Entire home/apt,2,160,1,248,2
21564493,Cozy Washington Heights Home,Manhattan,Washington Heights,40.83294,-73.94218,Private room,2,1,1,0,1
23633175,Private room in a huge Red Hook loft,Brooklyn,Red Hook,40.67923,-74.00651,Private room,1,13,2,160,0
28985543,Modern Sunny 3bdrm Apt,Bronx,Morris Park,40.84605,-73.8493,Entire home/apt,5,0,2,0,0
19695276,Beautiful Boerum Hill Apartment,Brooklyn,Boerum Hill,40.68591,-73.9863,Entire home/apt,2,2,1,0,3
21306332,West 15th Street Cozy Chelsea Studio Serviced Apt,Manhattan,Chelsea,40.74071,-73.99977,Entire home/apt,30,0,87,307,2
33429651,Nice and comfortable place for short stay.,Bronx,Longwood,40.8279,-73.90516,Private room,2,2,2,345,1
36137740,Cozy Kips Bay Apartment,Manhattan,Kips Bay,40.74133,-73.97706,Entire home/apt,30,1,1,54,2
17267665,"Spacious, Private 1BR with more sleeping space",Brooklyn,Crown Heights,40.66977,-73.94341,Entire home/apt,2,31,3,175,2
